cellarURIs,lang,mtypes,workTypes,subjects,subject_ids
http://publications.europa.eu/resource/cellar/242d33a6-ecc2-11e4-892c-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,capital transfer|financial services|international payment|money laundering,http://eurovoc.europa.eu/2219|http://eurovoc.europa.eu/4493|http://eurovoc.europa.eu/5465|http://eurovoc.europa.eu/8469
http://publications.europa.eu/resource/cellar/292c003b-eb2a-11e3-8cd4-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,multilateral surveillance,http://eurovoc.europa.eu/5917
http://publications.europa.eu/resource/cellar/d2da886d-cb80-4bd9-8840-d88d127df53c,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,VAT|tax exemption|tax on consumption,http://eurovoc.europa.eu/1321|http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/8eeb6fe4-71ea-4dbc-a79a-965f627b74ff,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,exchange rate,http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/39a17404-2d0c-4e13-a4ab-26b293c84037,ENG,xhtml,http://publications.europa.eu/ontology/cdm#decision,bank|share,http://eurovoc.europa.eu/4738|http://eurovoc.europa.eu/5362
http://publications.europa.eu/resource/cellar/d04aa86b-c674-4439-af70-eb73068f8e12,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/582c704f-a4f0-4270-9544-17ad9451460d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/10cac073-486f-11e4-a0cb-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/4ce8b891-05bb-4788-9c11-ad58dd745eb8,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,price increase|price reduction,http://eurovoc.europa.eu/4146|http://eurovoc.europa.eu/4623
http://publications.europa.eu/resource/cellar/b4c781b2-42d6-4807-a5fd-42cc659a815f,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,central bank,http://eurovoc.europa.eu/4763
http://publications.europa.eu/resource/cellar/2def1898-eb1c-42ab-b8d3-9df9b1b82d54,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,stock-exchange listing,http://eurovoc.europa.eu/248
http://publications.europa.eu/resource/cellar/bec1b93d-3c6c-4f8f-8e3c-9f08df8fe559,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,maximum price|purchase price,http://eurovoc.europa.eu/2642|http://eurovoc.europa.eu/2679
http://publications.europa.eu/resource/cellar/8ffb7b91-f509-11e2-a22e-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial legislation|financial services,http://eurovoc.europa.eu/560|http://eurovoc.europa.eu/8469
http://publications.europa.eu/resource/cellar/ac4ad475-efd3-41a1-bbf3-37e636461adb,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/1abf603b-4e33-401b-a419-9d68359f2338,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,fixing of prices|interest,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/1476
http://publications.europa.eu/resource/cellar/8aeaa54c-5035-4b8c-bea9-149382e029f2,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,credit guarantee,http://eurovoc.europa.eu/1130
http://publications.europa.eu/resource/cellar/1e5b59ab-86c8-4525-88f8-e30bccfd717a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,capital market|financial transaction,http://eurovoc.europa.eu/4491|http://eurovoc.europa.eu/5156
http://publications.europa.eu/resource/cellar/a4af1b30-fd5f-4582-b618-45a35d6b85b8,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/e01aed9c-d5b4-4a39-bf4b-6c1d52f25be8,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,private insurance,http://eurovoc.europa.eu/3599
http://publications.europa.eu/resource/cellar/f2c7a7d4-5ba5-4eb6-ab42-c762ff9150b4,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/37d3c198-89a2-41c0-9fd5-c37c05f6cac3,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,farm prices|fixing of prices,http://eurovoc.europa.eu/1025|http://eurovoc.europa.eu/2639
http://publications.europa.eu/resource/cellar/f170277d-f914-11e6-8a35-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,EU investment|euro area|multilateral surveillance,http://eurovoc.europa.eu/1490|http://eurovoc.europa.eu/5917|http://eurovoc.europa.eu/6151
http://publications.europa.eu/resource/cellar/e7591714-92f5-4f62-9f48-b8a2e7234df9,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/55b006fb-2488-41cd-9e86-dfbe4d9dd93e,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial policy,http://eurovoc.europa.eu/2502
http://publications.europa.eu/resource/cellar/643359cb-e0db-42f7-97d6-0222d7a12cd0,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,tax exemption,http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/0d5a9d37-4831-4bb5-b752-2e4c1db1d10a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#directive,excise duty,http://eurovoc.europa.eu/1015
http://publications.europa.eu/resource/cellar/96894392-5e66-11e3-ab0f-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,export tax,http://eurovoc.europa.eu/4399
http://publications.europa.eu/resource/cellar/dfc11b17-9d7f-46f1-80b9-c76e1058c5ae,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financing,http://eurovoc.europa.eu/1000
http://publications.europa.eu/resource/cellar/81da2092-a852-449f-afbd-948e578ce267,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit institution|financial instrument|financial market|insurance|reinsurance|securities,http://eurovoc.europa.eu/1459|http://eurovoc.europa.eu/1804|http://eurovoc.europa.eu/2906|http://eurovoc.europa.eu/3151|http://eurovoc.europa.eu/3246|http://eurovoc.europa.eu/4646
http://publications.europa.eu/resource/cellar/263c24d2-6ec3-11e2-9294-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,consumer price|price index,http://eurovoc.europa.eu/1354|http://eurovoc.europa.eu/2636
http://publications.europa.eu/resource/cellar/99b8a702-6d56-410e-9114-bbe7e65fb40d,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/c9384c6f-d18a-11e5-a4b5-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financing method,http://eurovoc.europa.eu/1952
http://publications.europa.eu/resource/cellar/4ab8348e-a603-4246-9bcf-bfbcdca97973,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution|indebtedness,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/742
http://publications.europa.eu/resource/cellar/595b4a22-98b8-4f7d-8dc3-81bea9f79ede,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/fa7827d0-221b-49e4-874f-c45d4c2693f5,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/2434c98b-ac1e-4e84-b389-784dc23a426a,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,exchange rate,http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/03fe49e3-47d1-4e4e-bdd7-98a8d25877e3,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/40a3726f-b61b-4694-a328-15fef81d8f5a,ENG,html,http://publications.europa.eu/ontology/cdm#directive,securities,http://eurovoc.europa.eu/4646
http://publications.europa.eu/resource/cellar/80325408-954e-4100-9078-998f2f7f8b7f,ENG,html,http://publications.europa.eu/ontology/cdm#decision,exchange rate,http://eurovoc.europa.eu/4390
http://publications.europa.eu/resource/cellar/330c35b6-4f4c-4629-9b9c-ee68d1987a51,ENG,html,http://publications.europa.eu/ontology/cdm#decision,financing plan,http://eurovoc.europa.eu/2394
http://publications.europa.eu/resource/cellar/b096e0e8-5cf7-470c-8e64-e23ce8c2f13e,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/e022d201-4c29-418a-8732-43c5cfe2c927,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,loan,http://eurovoc.europa.eu/2606
http://publications.europa.eu/resource/cellar/8b8ca9c4-1b47-4ee9-a274-0ffd236d3ccd,ENG,html,http://publications.europa.eu/ontology/cdm#decision,credit institution,http://eurovoc.europa.eu/3246
http://publications.europa.eu/resource/cellar/44200d85-2b4e-4973-a2ce-0994ad04e3e3,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price|selling price,http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/a8243eb8-f292-11e1-8e28-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/585e59f6-c49f-47d8-970c-12dfdd985f79,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,corporation tax,http://eurovoc.europa.eu/1331
http://publications.europa.eu/resource/cellar/51e8b8a9-a888-48e7-b97f-68402bc13cb5,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,venture capital,http://eurovoc.europa.eu/5157
http://publications.europa.eu/resource/cellar/a2709712-48ef-4797-8255-d3598f1a06e3,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/6f6055a7-9b87-4cad-96c0-b66b6e6d1a57,ENG,html,http://publications.europa.eu/ontology/cdm#directive,VAT|tax exemption,http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/37850805-280c-11e2-9209-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/368b07f5-2d54-482c-b89a-92b83992b267,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit guarantee,http://eurovoc.europa.eu/1130
http://publications.europa.eu/resource/cellar/69d1aa94-aa56-451a-a738-e10650cb8d76,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,credit|credit guarantee|credit insurance,http://eurovoc.europa.eu/1130|http://eurovoc.europa.eu/285|http://eurovoc.europa.eu/3373
http://publications.europa.eu/resource/cellar/2a0da43f-03d4-4f1f-bad0-0cc56da9db83,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,minimum price|selling price,http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/bcd8db4b-7c39-4f7a-8d41-38dd331f097a,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/bca2e4ef-00cb-4070-b789-ba413f730cbe,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,banking system,http://eurovoc.europa.eu/4356
http://publications.europa.eu/resource/cellar/f36e169b-605a-42df-be6e-3d8a36d4af76,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/63574b9c-46bf-11e3-ae03-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/3e1f9e9c-8f01-40f0-9d83-853914d004c5,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/3f5f1a6a-9472-4ee2-83ee-b17ca762da52,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,corporate finance,http://eurovoc.europa.eu/3240
http://publications.europa.eu/resource/cellar/2094e042-bf48-4825-94c3-d2d2b01ae6b3,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,excise duty,http://eurovoc.europa.eu/1015
http://publications.europa.eu/resource/cellar/b85b0084-2a7a-4b0d-9225-61e9495ea666,ENG,html,http://publications.europa.eu/ontology/cdm#decision,financing plan,http://eurovoc.europa.eu/2394
http://publications.europa.eu/resource/cellar/26c9b3f1-1237-44a7-b3be-4d28f14d9c52,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,farm prices|price fixed in advance|selling price,http://eurovoc.europa.eu/2639|http://eurovoc.europa.eu/2664|http://eurovoc.europa.eu/2670
http://publications.europa.eu/resource/cellar/bd3eadee-bdb1-11e4-bbe1-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/c24d2860-84cf-11e3-9b7d-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/01681527-baee-4538-acf0-93c319b02dc0,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,interest rate subsidy,http://eurovoc.europa.eu/5023
http://publications.europa.eu/resource/cellar/9790f328-1320-4341-9ab2-87f16c7cbba9,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/ab630529-8874-4342-9852-e2da777e181d,ENG,html,http://publications.europa.eu/ontology/cdm#decision,VAT,http://eurovoc.europa.eu/4585
http://publications.europa.eu/resource/cellar/d834ddc2-bcb3-4962-88f5-344d03a2a31b,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,European tax cooperation|interest|tax on investment income,http://eurovoc.europa.eu/1328|http://eurovoc.europa.eu/1476|http://eurovoc.europa.eu/6342
http://publications.europa.eu/resource/cellar/b2812aa3-eb2a-11e3-8cd4-01aa75ed71a1,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,multilateral surveillance,http://eurovoc.europa.eu/5917
http://publications.europa.eu/resource/cellar/c4d2f341-9ba2-4e30-88f9-ce8790751edf,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/f410f311-6008-4c64-bdc4-abec2051c432,ENG,html,http://publications.europa.eu/ontology/cdm#act_preparatory,banking|financial institution,http://eurovoc.europa.eu/1452|http://eurovoc.europa.eu/2149
http://publications.europa.eu/resource/cellar/196719b0-ee23-4ffe-9219-9adeea956e71,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/25ee4a9d-c4cc-48da-83a2-05feee570017,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,financial intervention,http://eurovoc.europa.eu/1485
http://publications.europa.eu/resource/cellar/be575c1f-fcff-4199-aef7-f88031190448,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_delegated,financial institution,http://eurovoc.europa.eu/1452
http://publications.europa.eu/resource/cellar/4604071a-790c-4f7f-8124-4b241d4e8789,ENG,html,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
http://publications.europa.eu/resource/cellar/f20ae358-3b6b-11e9-8d04-01aa75ed71a1,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,investment,http://eurovoc.europa.eu/1488
http://publications.europa.eu/resource/cellar/24bc0505-d6f4-4e2b-86e1-797a0ffd1d07,ENG,xhtml,http://publications.europa.eu/ontology/cdm#act_preparatory,VAT|investment|tax exemption,http://eurovoc.europa.eu/1488|http://eurovoc.europa.eu/4585|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/733b2ea1-74ce-44a5-8c35-2b2670cf146a,ENG,html,http://publications.europa.eu/ontology/cdm#decision,corporation tax|tax exemption,http://eurovoc.europa.eu/1331|http://eurovoc.europa.eu/935
http://publications.europa.eu/resource/cellar/04d51c28-dc40-44c4-afc4-cca3b90f9758,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,compulsory insurance|transport insurance,http://eurovoc.europa.eu/3567|http://eurovoc.europa.eu/3706
http://publications.europa.eu/resource/cellar/afb0f3fd-9e71-4f7e-9d58-161ec6b0a813,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,minimum price,http://eurovoc.europa.eu/2681
http://publications.europa.eu/resource/cellar/39d1d883-f237-4752-8e22-5c05225d26ea,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,representative price,http://eurovoc.europa.eu/2687
http://publications.europa.eu/resource/cellar/b684195e-6e8f-4cd0-bf75-2553ea1737f0,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation|http://publications.europa.eu/ontology/cdm#regulation_implementing,import price,http://eurovoc.europa.eu/2635
http://publications.europa.eu/resource/cellar/281be473-853c-44fe-9767-dc1412b212df,ENG,xhtml,http://publications.europa.eu/ontology/cdm#regulation,world market price,http://eurovoc.europa.eu/2668
